qid,query,retrieval_gt,generation_gt,data_type,metadata
b89ff06c-04d0-442b-8d79-43a84483ba3f,"계명대학교 창업보육센터는 대상 고객을 누르고 있나요?  
(답변: 계명대학교 창업보육센터는 예비창업자 및 기창업 5년 미만의 기업들을 대상으로 운영됩니다.)

또 다른 질문 예시:
창업보육센터가 제공하는 주요 서비스 중 하나는 무엇인가요?  
(답변: 창업보육센터는 창업 및 성장에 필요한 입주공간을 제공하고, 인적·물적 인프라를 지원합니다.)

또 다른 질문 예시:
창업보육센터가 위치한 주소는 어디인가요?  
(답변: 창업보육센터는 대구광역시 남구 명덕로 104에 위치해 있습니다.)","[array(['centers_113'], dtype=object)]","['질문: 계명대학교 창업보육센터는 대상 고객을 누르고 있나요?\n\n답변: 계명대학교 창업보육센터는 예비창업자 및 기창업 5년 미만의 기업들을 대상으로 운영됩니다.'
 '예비창업자 및 기창업 5년 미만의 기업们']",centers,{'dummy': None}
13946a99-3cd5-4357-9735-d17fca61b4c8,"여성기업종합지원센터 세종충남센터의 주소는 무엇인가요?  
답변: 충남 천안시 서북구 동서대로 163 (성정동, 충남타워)","[array(['centers_402'], dtype=object)]","['질문: 여성기업종합지원센터 세종충남센터의 주소는 무엇인가요?  \n답변: 여성기업종합지원센터 세종충남센터의 주소는 충남 천안시 서북구 동서대로 163 (성정동, 충남타워)입니다.'
 '충남 천안시 서북구 동서대로 163 (성정동, 충남타워)']",centers,{'dummy': None}
ea58f1ad-199b-4897-b36c-e40852003406,한동대학교 창업보육센터가 설립된 년도는 언제입니까?,"[array(['centers_148'], dtype=object)]",['한동대학교 창업보육센터가 설립된 년도는 2000년 4월입니다.' '2000년'],centers,{'dummy': None}
3ae043ec-8c00-46d8-9898-051061137eb5,"센터의 주소는 어디입니까?  
답변: 서울특별시 강남구 개포로 508","[array(['centers_283'], dtype=object)]","['질문: 센터의 주소는 어디입니까?  \n답변: 센터의 주소는 서울특별시 강남구 개포로 508입니다.'
 '서울특별시 강남구 개포로 508']",centers,{'dummy': None}
7313f12d-f09c-431a-b112-e7cdc0134d59,경북창조경제혁신센터는 몇 개의 보유 공간을 가지고 있습니까?,"[array(['centers_371'], dtype=object)]",['경북창조경제혁신센터는 40개의 보유 공간을 가지고 있습니다.' '40'],centers,{'dummy': None}
f53afcb1-2977-43dd-8ee0-6fa4e65b9fef,한국세라믹기술원 부천 창업보육센터는 어떤 지역에 위치해 있습니까?,"[array(['centers_15'], dtype=object)]","['한국세라믹기술원 부천 창업보육센터는 경기도 부천시 석천로 397 (삼정동, 부천테크노파크쌍용3차)에 위치해 있습니다.' '경기도']",centers,{'dummy': None}
b7bc3e55-b2ed-4cd8-a7fc-1a75edb05c04,Boan-cambody10 제품의 세이렌 기능은 어떤 상황에서 사용됩니까?,"[array(['products_110'], dtype=object)]","['Boan-cambody10 제품의 세이렌 기능은 경찰, 보안요원의 군무 중 촬영 위급 상황 발생 시 사용됩니다.'
 '경찰, 보안요원의 군무 중 촬영 위급 상황 발생시']",products,{'dummy': None}
52803f43-c663-45b9-b837-5a266662b7a8,돈까스의 가격是多少？,"[array(['products_419'], dtype=object)]","['产品的价格是3800韩元。\n\n（注：此处翻译为中文以保持逻辑清晰，若需严格按照问题中的“多少”表述，可以翻译为：“돈까스의 가격은 3800입니다。”）'
 '3800韩元']",products,{'dummy': None}
58fc3f10-fa8c-495c-8a35-2ec605c0d2d3,CLIP EPL 솔루션은 어떤 역할을 하는가?,"[array(['products_565'], dtype=object)]","['CLIP EPL 솔루션은 제품 개발 단계에서 발생하는 부품 정보 및 BOM 구조를 체계적으로 관리하기 위한 전용 플랫폼으로, 설계 BOM부터 제조 BOM까지의 이력 추적과 변경 관리를 지원합니다. 또한 다부서 협업 환경에서도 정확하고 일관된 Part 관리를 실현하는 역할을 합니다.'
 '제품 개발 단계에서 부품 정보 및 BOM 구조를 체계적으로 관리하며, 설계 BOM부터 제조 BOM까지의 이력 추적과 변경 관리를 지원한다.']",products,{'dummy': None}
0823a408-e53a-484a-9355-dd1aca5b39f1,스피드게이트의 양방향 수평 슬라이딩 구동방식은 어떻게 작동하나요?,"[array(['products_77'], dtype=object)]","['스피드게이트의 양방향 수평 슬라이딩 구동방식은 두 방향으로 수평으로 움직이는 방식으로 작동합니다. 이 구동방식은 안전성을 높이기 위해 꼬리물기와 역진입을 방지하는 기능도 함께 갖추고 있습니다.'
 '양방향 수평 슬라이딩으로 작동합니다.']",products,{'dummy': None}
5c1866a1-aec8-4951-9fd0-129fa2b2ed77,"EDENOUD 프리미엄 침향 옴므 올인원은 어떤 성분을 함유하고 있나요?  
답변: 침향 추출물과 천연 보습 성분을 함유하고 있습니다.","[array(['products_181'], dtype=object)]","['질문: EDENOUD 프리미엄 침향 옴므 올인원은 어떤 성분을 함유하고 있나요?\n\n답변: 침향 추출물과 천연 보습 성분을 함유하고 있습니다.'
 '침향 추출물과 천연 보습 성분']",products,{'dummy': None}
0bb7bf11-4935-4a80-9dc9-a272b2332557,"제품 규격은 얼마인가요?

답변: 제품 규격은 650*280입니다.","[array(['products_284'], dtype=object)]",['제품 규격은 650*280입니다.' '650*280'],products,{'dummy': None}
5a382c99-de95-4caf-869d-62bdb3c6fc3b,"/langiengatdoseongssal의 제품 소개는 무엇인가요?  
답변: 청정지역 강화도 교동섬쌀을 당일도정하여 보내드립니다.","[array(['products_10'], dtype=object)]","['질문: langiengatdoseongssal의 제품 소개는 무엇인가요?  \n답변: 청정지역 강화도 교동섬쌀을 당일도정하여 보내드립니다.'
 '청정지역 강화도 교동섬쌀을 당일도정하여 보내드립니다.']",products,{'dummy': None}
8e6594ae-14d6-4004-a954-c516d8ef8517,폴리우레아수지도막방수재의 가격是多少？,"[array(['products_469'], dtype=object)]","['根据提供的文本，poliyuriaea水性防水涂料的价格是63000。但是，根据您的问题中的“多少”，似乎您希望得到一个具体的货币值。因此，完整的回答应该是：poliyuriaea水性防水涂料的价格是63000韩元。'
 '63000']",products,{'dummy': None}
f8120f35-f8c6-421f-8446-3458bd17122b,의료인용 가운의 용도는 무엇인가요?,"[array(['products_78'], dtype=object)]","['의료인용 가운의 용도는 감염병 확산 위기상황 발생 시 위험물질로부터 의료진의 감염을 최소화하기 위해 착용하는 개인 보호용품입니다.'
 '위험물질로부터 의료진의 감염을 최소화하기 위해 착용하는 개인 보호의용품으로, 감염병 확산 위기상황 발생 시 사용합니다.']",products,{'dummy': None}
2d19ebe6-ac33-4e09-a2c7-7028c8deb665,전기자동차 인버터용 Assy의 기업명은 무엇인가요?,"[array(['products_349'], dtype=object)]",['전기자동차 인버터용 Assy의 기업명은 (주)엘렉센입니다.' '(주) 엘렉센'],products,{'dummy': None}
00c4220f-a15a-4916-aaae-4633877911a6,방진너트의 제품 규격은 무엇인가요?,"[array(['products_55'], dtype=object)]","['방진너트의 제품 규격은 3/8""*28mm입니다.' '3/8""*28mm']",products,{'dummy': None}
bc3846e7-5ba2-4e6d-aa9f-61404b859f68,중기재생부품은 어떤 제품을 재생하나요?,"[array(['products_118'], dtype=object)]",['중기재생부품은 파손으로 인한 굴삭기의 주요 부품을 재생하여 판매하고 있습니다.' '굴삭기 주요 부품'],products,{'dummy': None}
73281e66-4e66-45a8-8d8f-2b0af90f1a77,재제조토너카트리지의 제품 규격은 몇 개입니까?,"[array(['products_109'], dtype=object)]",['재제조토너카트리지의 제품 규격은 9개입니다.' '9개'],products,{'dummy': None}
35200d1f-f24c-4644-a18d-98a65f3ebc84,"SH-CLIP이라는 제품의 가격은 얼마인가요?  
답변: 210000원입니다.","[array(['products_588'], dtype=object)]",['SH-CLIP이라는 제품의 가격은 210000원입니다.' '210000원'],products,{'dummy': None}
36b3b780-4186-41ff-b305-bb77a5fe9cd3,문서세단기 JUS-3118SH의 최대 세단 매수는 몇 장입니까?,"[array(['products_369'], dtype=object)]",['문서세단기 JUS-3118SH의 최대 세단 매수는 36매입니다. (75g 기준)' '36매'],products,{'dummy': None}
0214a8e9-b615-41cc-a236-6643f65f1021,농업 및 임업 기계제조업의 제품 규격은 무엇인가요?,"[array(['products_234'], dtype=object)]",['농업 및 임업 기계제조업의 제품 규격은 10x16mm입니다.' '10x16mm'],products,{'dummy': None}
1f755761-83de-40b6-9ce8-d2b99691d04e,소프트씰의 시장점유율은 얼마인가요?,"[array(['products_30'], dtype=object)]",['소프트씰의 시장점유율은 80%입니다.' '80%'],products,{'dummy': None}
5586bfa8-94e2-4076-b6f5-aecd5aaf7a73,"누체여과기의 용량은 얼마인가요?  
답변: 500리터입니다.","[array(['products_212'], dtype=object)]",['질문: 누체여과기의 용량은 얼마인가요?  \n답변: 누체여과기의 용량은 500리터입니다.' '500리터'],products,{'dummy': None}
44691847-e021-4906-8916-1b9bb95dd83c,스마트 자세교정 셔츠는 어떤 기능을 제공하나요?,"[array(['products_184'], dtype=object)]","['스마트 자세교정 셔츠는 척추 기울기를 모니터링하고 데이터화하며, 이를 기반으로 AI 맞춤형 코칭을 제공하여 척추 질환 예방에 도움을 줍니다.'
 '척추 기울기 모니터링 및 AI 맞춤형 코칭 제공']",products,{'dummy': None}
6276654d-0f6a-4874-95f1-258572b4e082,여성용 미니백의 가격은 얼마입니까?,"[array(['products_86'], dtype=object)]",[' 여성용 미니백의 가격은 150000원입니다.' '150000'],products,{'dummy': None}
c0b0cfee-cfa7-4682-8607-1a2c836b49d2,담배 필터 제조기계의 제품 규격은 무엇인가요?,"[array(['products_2'], dtype=object)]",['담배 필터 제조기계의 제품 규격은 4950*1500*1500입니다.' '4950*1500*1500'],products,{'dummy': None}
581d56ab-a17a-44ff-b014-1ce0e9b0759c,브리클리 벽돌 디퓨저의 크기는 얼마인가요?,"[array(['products_587'], dtype=object)]",['브리클리 벽돌 디퓨저의 크기는 6*9*15cm 입니다.' '6*9*15cm'],products,{'dummy': None}
07c25730-fd20-4936-99c1-bd552c005afa,아보카도오일과 발효노니의 유산균 발효 시간은 몇 시간인가요?,"[array(['products_535'], dtype=object)]",['아보카도오일과 발효노니의 유산균 발효 시간은 480시간 이상입니다.' '480시간 이상'],products,{'dummy': None}
59f72dc1-7136-4207-9d2f-cfb57b7e49a2,"교반기, 섬유여과기, 자외선소독장치를 생산하는 기업의 이름은 무엇인가요?","[array(['products_596'], dtype=object)]","['교반기, 섬유여과기, 자외선소독장치를 생산하는 기업의 이름은 주식회사 정한이텍입니다.' '주식회사 정한이텍']",products,{'dummy': None}
7299941f-61e3-43ca-bb0c-016728dda530,문서세단기 JUS-3198JH의 최대 세단 매수는 몇 장인가요?,"[array(['products_368'], dtype=object)]",['문서세단기 JUS-3198JH의 최대 세단 매수는 36매(75g 기준)입니다.' '36매'],products,{'dummy': None}
a59876ac-2994-4b5c-9375-7bd368ecc56b,잇츠리얼의 제품 중 무뼈닭발의 무게는 얼마인가요?,"[array(['products_539'], dtype=object)]",['잇츠리얼의 무뼈닭발의 무게는 300g입니다.' '300g'],products,{'dummy': None}
9656787d-1d26-491c-81ed-c895f4effad1,통뼈닭발의 제품 가격은 얼마인가요?,"[array(['products_72'], dtype=object)]",['통뼈닭발의 제품 가격은 73700원입니다.' '73700'],products,{'dummy': None}
7ad60826-88bc-4d39-b082-19f879ddb18a,뮤어아이웨어 제품의 가격是多少？,"[array(['products_135'], dtype=object)]",['뮤어아이웨어 제품의 가격是260000。' '260000'],products,{'dummy': None}
205831a3-105c-4ca9-9777-4666d3dbd518,"이 제품은 어떤 목적을 위해 사용됩니까?  
답변: 이 제품은 산불화재 사전 진압 소화장치입니다.","[array(['products_556'], dtype=object)]","['이 제품은 초기 산불을 진압하기 위한 소화 장치입니다. 산불이 초기에 진압되지 않으면 중형화재 또는 대형화재로 번질 수 있기 때문에, 이 제품은 산불의 발생을 미리 방지하기 위해 설계되었습니다.'
 '산불화재 사전 진압']",products,{'dummy': None}
cac6ecda-044f-442f-abea-1a6fc46f003c,"굴비어묵 제품의 사업자등록번호는 무엇인가요?  
답변: 6348701856","[array(['products_437'], dtype=object)]","['질문: 굴비어묵 제품의 사업자등록번호는 무엇인가요?  \n답변: 굴비어묵 제품의 사업자등록번호는 6348701856입니다.'
 '6348701856']",products,{'dummy': None}
4b502a3e-aebf-4d42-b5dc-4fd903091b2e,탈취기 컨베이어 제품의 확인서 발급 일자는 언제인가요?,"[array(['products_595'], dtype=object)]",['탈취기 컨베이어 제품의 확인서 발급 일자는 20250411입니다.' '20250411'],products,{'dummy': None}
4a48e6fa-399b-4c9b-857c-b26a130490c4,Customer Manage System이라는 제품의 가격은 얼마입니까?,"[array(['products_163'], dtype=object)]",['Customer Manage System의 가격은 5000000입니다.' '5000000'],products,{'dummy': None}
1206ce5f-c63d-4ac7-a1d9-d957d0de0051,"쿠션/베개커버의 가격은 얼마인가요?  
답변: 42000원입니다.","[array(['products_82'], dtype=object)]",['쿠션/베개커버의 가격은 42000원입니다.' '42000원'],products,{'dummy': None}
b4c845c5-ac71-495d-9cbd-02f204d3b1b1,켈슨 무선 전동 드릴 공구 드라이버 세트 21V의 가격은 얼마인가요?,"[array(['products_257'], dtype=object)]",['켈슨 무선 전동 드릴 공구 드라이버 세트 21V의 가격은 200000원입니다.' '200000'],products,{'dummy': None}
e6e3d742-5218-42a8-bf31-f49bd7b22a4f,"HEART CLOUD T-SHIRT WHITE의 가격은 얼마인가요?  
답변: 가격은 79000원입니다.","[array(['products_192'], dtype=object)]",['HEART CLOUD T-SHIRT WHITE의 가격은 79000원입니다.' '79000원'],products,{'dummy': None}
71b24c59-3996-450c-adf9-202d0e4e54e2,친환경부표의 확인서 발급 일자는 언제인가요?,"[array(['products_453'], dtype=object)]",['친환경부표의 확인서 발급 일자는 20250509입니다.' '20250509'],products,{'dummy': None}
fa9b9ede-d9f0-482c-8a3f-e2e131011708,스크린골프 및 파크골프 시스템을 개발·제작하는 기업의 이름은 무엇인가요?,"[array(['products_132'], dtype=object)]",['스크린골프 및 파크골프 시스템을 개발·제작하는 기업의 이름은 주식회사 골프에비뉴코리아입니다.' '주식회사 골프에비뉴코리아'],products,{'dummy': None}
146bdf28-8161-4108-88e0-24762acb179f,양평수미콩과자의 콩은 어디에서 생산되었는가요?,"[array(['products_515'], dtype=object)]",['양평수미콩과자의 콩은 경기도 양평군 수미마을에서 생산되었습니다.' '경기도 양평군'],products,{'dummy': None}
df4fdf22-0366-41c6-ba5d-a17507b7fb5c,초음파세척기의 세척 효과를 증가시키는 기능은 무엇인가요?,"[array(['products_441'], dtype=object)]",['초음파세척기의 세척 효과를 증가시키는 기능은 버블기능입니다.' '버블기능'],products,{'dummy': None}
14d0a246-23d3-4f45-b17a-0310f9e0bbec,히팅케이블이 주로 어떤 지역에서 사용됩니까?,"[array(['products_275'], dtype=object)]","['히팅케이블은 겨울철 강설 및 결빙시 도로의 급경사 구간이나 빌딩 및 아파트의 주차장 램프, 터널의 입구, 출구 등 교통 사고의 예상이 발생되는 지역에 사용됩니다.'
 '교통 사고가 예상되는 지역']",products,{'dummy': None}
77f8e7b0-d090-43d7-9bb8-948e9d0b5d58,광케이블의 가격은 얼마입니까?,"[array(['products_364'], dtype=object)]",['광케이블의 가격은 200kg 당 가격입니다. 하지만 단위별 정확한 가격은文本已翻译完成。\n答案：光缆的价格是200。' '200'],products,{'dummy': None}
9ea90c0f-4508-447a-b6a8-5b74af0e87aa,캐논 R6MARKII의 최고 ISO는 얼마입니까?,"[array(['products_29'], dtype=object)]",['캐논 R6MARKII의 최고 ISO는 25600입니다.' '25600'],products,{'dummy': None}
fce247f2-4fa9-4b3f-b29d-e01127f472ea,건축용 스마트 분진 저감기의 확인서 발급 일자는 언제인가요?,"[array(['products_506'], dtype=object)]",['건축용 스마트 분진 저감기의 확인서 발급 일자는 2025년 4월 24일입니다.' '20250424'],products,{'dummy': None}
584d56e9-b992-443d-9019-0ec8032497c7,전통주의 기업명은 무엇인가요?,"[array(['products_570'], dtype=object)]",['전통주의 기업명은 주식회사 이코노미 개츠비입니다.' '주식회사 이코노미 개츠비'],products,{'dummy': None}
ec537224-eecb-433c-a549-364d87980dd0,닥터브린셀 스템셀 골드 크림에 인체제대혈줄기세포배양액이 얼마나 함유되어 있습니까?,"[array(['products_24'], dtype=object)]",[' dokterbrinsel 스템셀 골드 크림에는 인체제대혈줄기세포배양액이 20% 함유되어 있습니다.' '20%'],products,{'dummy': None}
69c041f8-733b-4d69-9d77-876dc3ce39af,EDENOUD 프리미엄 침향 바디오일은 어떤 성분을 함유하고 있나요?,"[array(['products_182'], dtype=object)]","['EDENOUD 프리미엄 침향 바디오일은 고급 침향 오일과 천연 보습 성분을 함유하고 있습니다.'
 '고급 침향 오일과 천연 보습 성분']",products,{'dummy': None}
57d35e98-bcb5-4364-b660-c4cc7927b17d,ThreatRacker 제품의 주요 특징 중 하나는 무엇인가요?,"[array(['products_473'], dtype=object)]","['ThreatRacker 제품의 주요 특징 중 하나는 사용자 및 시스템의 행위 기반 분석을 통해 알려지지 않은 제로데이 공격 및 위협을 식별할 수 있다는 점입니다. 또한, 머신러닝과 인공지능(AI) 알고리즘을 적용하여 기존 탐지 방식보다 뛰어난 정확성과 효율성을 제공합니다.'
 '행위 기반 분석']",products,{'dummy': None}
9a324b82-1486-409f-9c77-2abdda5f5d53,"Abutment & Screw 제품의 가격是多少？
答案：400。","[array(['products_104'], dtype=object)]",['Abutment & Screw产品的价格是400。' '400'],products,{'dummy': None}
ea494ed3-0f56-420c-b4d4-62208b8d423b,마이오토 재귀반사도료의 포장규격은 무엇입니까?,"[array(['products_63'], dtype=object)]",['마이오토 재귀반사도료의 포장규격은 20L 백색 플라스틱 패키지입니다.' '20L'],products,{'dummy': None}
3b08ea16-d239-4a92-89fa-62049771774e,Ni/Co 합금의 주요 성분은 무엇인가요?,"[array(['products_490'], dtype=object)]","['Ni/Co 합금의 주요 성분은 Nickel(Ni)이 70%이고, Cobalt(Co)가 25%입니다.'
 'Ni 70%, Co 25%']",products,{'dummy': None}
a0bdcdc1-6ea0-4d60-81b3-a5ee760e3583,유니스쿨의 대표자 이름은 무엇인가요?,"[array(['corporates_257'], dtype=object)]",['유니스쿨의 대표자 이름은 이승철입니다.' '이승철'],corporates,{'dummy': None}
6098ce87-1fc1-46a3-ba4d-ef12129f572c,에이치이에이치의 대표자 이름은 무엇인가요?,"[array(['corporates_574'], dtype=object)]",['에이치이에이치의 대표자 이름은 한은혜입니다.' '한은혜'],corporates,{'dummy': None}
b7d175a8-563f-4fde-bb21-4c47c32fdff6,치유라는 기업의 대표자는 누구인가요?,"[array(['corporates_485'], dtype=object)]",['치유라는 기업의 대표자는 권지혜입니다.' '권지혜'],corporates,{'dummy': None}
60fffe81-7c51-4450-a722-fa78a7039817,로열큐진의 대표자 이름은 무엇인가요?,"[array(['corporates_101'], dtype=object)]",['로열큐진의 대표자 이름은 이규용입니다.' '이규용'],corporates,{'dummy': None}
becd078b-9d2d-4759-9e62-0fc91b6f17f0,디앤이스튜디오의 대표자는 누구인가요?,"[array(['corporates_566'], dtype=object)]",['디앤이스튜디오의 대표자는 박진우입니다.' '박진우'],corporates,{'dummy': None}
a7ef7010-4144-49a8-b4b6-86ea02753a41,주식회사 메이크라인의 대표자명은 무엇인가요?,"[array(['corporates_301'], dtype=object)]",['주식회사 메이크라인의 대표자명은 이년호입니다.' '이년호'],corporates,{'dummy': None}
8857c3e2-b672-4eef-beff-d27cabaaa503,비제이패션의 대표자是谁？,"[array(['corporates_132'], dtype=object)]",['Answer: 비제이패션의 대표자는 임복남입니다.' '임복남'],corporates,{'dummy': None}
49d7e980-0259-4160-8ba6-21c8bb08603f,조은전력기술의 대표자는 누구입니까?,"[array(['corporates_109'], dtype=object)]",['조은전력기술의 대표자는 김누림입니다.' '김누림'],corporates,{'dummy': None}
1f79c1d6-f01f-4aad-aacc-420713b1671a,주식회사마크31의 대표자是什么职位？,"[array(['corporates_408'], dtype=object)]",['主代表职位是김종현。 \n\n不过，为了使回答更符合中文表达习惯，可以进一步调整为：\n主代表人是김종현。' '代表者'],corporates,{'dummy': None}
4a296bb1-0497-40ef-a390-929cc6bc3922,피앤테크의 대표자 이름은 무엇인가요?,"[array(['corporates_70'], dtype=object)]",['피앤테크의 대표자 이름은 이현섭입니다.' '이현섭'],corporates,{'dummy': None}
3f0044b3-c1f2-4478-9de6-db5d820066ed,올메이커에듀의 대표자 이름은 무엇인가요?,"[array(['corporates_163'], dtype=object)]",['올메이커에듀의 대표자 이름은 이송하입니다.' '이송하'],corporates,{'dummy': None}
90ca47d0-6ba5-4231-81e3-51c3a4415fea,엠에스엔지니어링주식회사의 대표자是谁？,"[array(['corporates_195'], dtype=object)]",['Answer: 엠에스엔지니어링주식회사의 대표자는 김미숙입니다.' '김미숙'],corporates,{'dummy': None}
f59fc628-139b-438e-928d-6505b27a288f,하이레이저라는 기업의 대표자 이름은 무엇인가요?,"[array(['corporates_268'], dtype=object)]",['Answer: 하이레이저라는 기업의 대표자 이름은 고의준입니다.' '고의준'],corporates,{'dummy': None}
9542d009-e482-4406-9fe2-e5a1d9569f1d,태그드의 대표자 이름은 무엇인가요?,"[array(['corporates_196'], dtype=object)]",['태그드의 대표자 이름은 조의지입니다.' '조의지'],corporates,{'dummy': None}
64a5de2c-c00d-4a60-8115-cdab850244aa,제이엔씨테크의 대표자는 누구인가요?,"[array(['corporates_83'], dtype=object)]",['제이엔씨테크의 대표자는 방선오입니다.' '방선오'],corporates,{'dummy': None}
7972366a-e80e-4b2c-b388-7c0dfc087a12,키즈팩토리의 대표자는 누구인가요?,"[array(['corporates_536'], dtype=object)]",['키즈팩토리의 대표자는 채원석입니다.' '채원석'],corporates,{'dummy': None}
e67dd4c1-2948-4005-a0ed-4c23a56cb65b,스텝하우 주식회사의 대표자 이름은 무엇인가요?,"[array(['corporates_333'], dtype=object)]",['스텝하우 주식회사의 대표자 이름은 황성욱입니다.' '황성욱'],corporates,{'dummy': None}
f975b571-794a-4418-9c71-a6562f41be3a,핸섬메이드의 대표자는 누구입니까?,"[array(['corporates_272'], dtype=object)]",['핸섬메이드의 대표자는 강승민입니다.' '강승민'],corporates,{'dummy': None}
9fac5add-4eb4-4094-866d-72e0da2b9b94,코스니즈의 대표자是什么职位？,"[array(['corporates_549'], dtype=object)]",['Answer: 权守换是コスニーズ的代表者，具体职位为代表者。' '代表者'],corporates,{'dummy': None}
7e572882-1e27-4c6d-8864-befb18d6e057,주식회사 에이티에스의 대표자는 누구입니까?,"[array(['corporates_250'], dtype=object)]",['주식회사 에이티에스의 대표자는 공미란입니다.' '공미란'],corporates,{'dummy': None}
15b38ddf-2f3e-4176-8c2f-de3973aae73e,넥스트 주식회사의 대표자는 누구인가요?,"[array(['corporates_244'], dtype=object)]",['넥트 주식회사의 대표자는 강양규입니다.' '강양규'],corporates,{'dummy': None}
37fcd025-d850-4147-a98a-ea54d04f255a,베프바이오의 대표자 이름은 무엇인가요?,"[array(['corporates_165'], dtype=object)]",['베프바이오의 대표자 이름은 이붕섭입니다.' '이붕섭'],corporates,{'dummy': None}
e1a5c84a-3ea4-4bba-925d-5673219b82af,조흥산업개발 주식회사의 대표자是谁？,"[array(['corporates_259'], dtype=object)]",['Answer: 조흥산업개발 주식회사의 대표자는 최이정입니다.' '최이정'],corporates,{'dummy': None}
c0e881ed-e44d-47bc-8f92-bc4d7d960f60,공간이라는 기업의 대표자는 누구인가요?,"[array(['corporates_439'], dtype=object)]",['공간이라는 기업의 대표자는 이재은입니다.' '이재은'],corporates,{'dummy': None}
11a01c5d-9297-4fef-b603-1396731c58ca,태림정공의 대표자명은 무엇인가요?,"[array(['corporates_29'], dtype=object)]",['태림정공의 대표자명은 백종권입니다.' '백종권'],corporates,{'dummy': None}
debcec42-f868-43df-a3be-ee537b878a90,동진기계의 대표자는 누구입니까?,"[array(['corporates_316'], dtype=object)]",['동진기계의 대표자는 윤일석입니다.' '윤일석'],corporates,{'dummy': None}
9ea7185a-f2c6-4b90-93a9-cc7d73b997ff,비엠아이에너지의 대표자 이름은 무엇인가요?,"[array(['corporates_394'], dtype=object)]",['비엠아이에너지의 대표자 이름은 이원기입니다.' '이원기'],corporates,{'dummy': None}
2e040191-05a4-4fd8-8dc6-16c321131457,"더제로의 대표자는 누구입니까?  
- 배진희입니다.","[array(['corporates_511'], dtype=object)]",['더제로의 대표자는 배진희입니다.' '배진희'],corporates,{'dummy': None}
efd3ab5c-4dd3-4a5d-84d9-4927e94077af,세인메디의 대표자는 누구입니까?,"[array(['corporates_309'], dtype=object)]",['세인메디의 대표자는 전영기입니다.' '전영기'],corporates,{'dummy': None}
4807712c-9be8-4eb1-9801-7a974f5f2135,주식회사 열혈강호의 대표자 이름은 무엇인가요?,"[array(['corporates_284'], dtype=object)]",['주식회사 열혈강호의 대표자 이름은 전명진입니다.' '전명진'],corporates,{'dummy': None}
47becbe2-ffd2-4ec2-bc4b-3dab252aa65c,엠제이테크의 대표자는 누구입니까?,"[array(['corporates_2'], dtype=object)]",['엠제이테크의 대표자는 조성민입니다.' '조성민'],corporates,{'dummy': None}
b469f15b-0474-42ef-8832-1613ae2cf00a,몰드메이드의 대표자是什么职位？,"[array(['corporates_76'], dtype=object)]","['/moldmeid的代表者职位是主尚振。/\n\n改正后的答案：\n몰드메이드의 대표자의 이름은 주상진입니다. 따라서 그의 역할은 회사의 대표자로서의 위치입니다.'
 '代表者']",corporates,{'dummy': None}
1c8e466d-5587-47b2-9c56-9a381751ed2d,포필러스 회사의 대표자是谁担任公司的法定代表人？,"[array(['corporates_446'], dtype=object)]","['포필러斯公司的法定代表人是김남웅。但是需要注意，김남웅是韩文名字，对应的中文名字可能是金南雄，具体准确的中文翻译需要进一步的信息确认。基于给出的文本信息，答案如下：\n\nAnswer: 포필러스公司的法定代表人是김남웅。'
 '김남웅']",corporates,{'dummy': None}
1a7f8842-ae9c-47df-9b6a-3103ea201835,지에프솔루션주식회사의 대표자是谁？,"[array(['corporates_412'], dtype=object)]",['Answer: 地夫解决方案株式会社的代表是李太浩。' '이태호'],corporates,{'dummy': None}
41073c16-405c-47bb-baa1-4e5ae4579458,블루코의 대표자는 누구인가요?,"[array(['corporates_541'], dtype=object)]",['블루코의 대표자는 김유나입니다.' '김유나'],corporates,{'dummy': None}
04f56e02-89da-441a-9bd7-01a7fa739ecf,와룡환경산업의 대표자는 누구인가요?,"[array(['corporates_231'], dtype=object)]",['와룡환경산업의 대표자는 권영범입니다.' '권영범'],corporates,{'dummy': None}
e5ad732e-7edc-4746-a1f6-a13a1bba5317,주식회사 노바써모의 대표자是谁？,"[array(['corporates_405'], dtype=object)]",['Answer: 主席企业代表是李서희。但是请注意，名字似乎被错误地翻译了，正确的应该是李서희（Suh-hee Lee）。' '이서희'],corporates,{'dummy': None}
1f9f774b-d7eb-4b06-874a-8390e9c86fff,루크과학의 대표자는 누구입니까?,"[array(['corporates_383'], dtype=object)]",['루크과학의 대표자는 이종국입니다.' '이종국'],corporates,{'dummy': None}
fb105f85-8571-4f98-b24a-d46924da3d4b,씨어스바이오의 대표자是谁担任公司董事长？,"[array(['corporates_10'], dtype=object)]","['Answer: 该公司董事长是소학수。但是，由于文本中的信息是韩文提供的，""소학수""可能是韩国名字，如果是国际交流中需要中文名字的罗马拼写，可以进一步询问确认具体中文发音或名称转换方式。根据现有信息，直接翻译为“소학수”对应的中文为“索学수”。'
 '소학수']",corporates,{'dummy': None}
3e207156-0cbb-46d1-ad04-d2537ed4402c,메렌도라는 기업의 대표자是谁？,"[array(['corporates_81'], dtype=object)]",['Answer: 韩国企业（株）メレンド的代表人是金美珍。' '김미진'],corporates,{'dummy': None}
272ca7f3-97bf-4309-94e3-b0a66c27a701,바오밥이라는 개인기업의 대표자는 누구인가요?,"[array(['corporates_6'], dtype=object)]",['바오밥이라는 개인企业的的代表人是全正恩。' '전정은'],corporates,{'dummy': None}
