doc_id,contents,data_type,metadata
23,"2026년 창업성공패키지(청년창업사관학교) 지원사업 투자형(민간주도형) 운영사 모집 공고
지원 분야: 사업화
지원 지역: 전국
신청 대상(요약): 일반기업
신청 대상(상세): □ (신청자격) 중소벤처기업부에 등록한 창업기획자* 등으로 자체 투자재원(고유계정)으로 입교 창업기업에 투자가 가능하며 창업사업화 지원역량을 갖춘 아래의 기업 또는 기관(컨소시엄 형태 불가) * 초기창업자 등의 선발 및 투자, 전문보육을 주된 업무로 하는 자로서 「벤처투자촉진에 관한 법률(약칭: 벤처투자법)」제24조에 따라 중소벤처기업부에 등록한 회사 및 비영리법인 ① 창업기획자, ② 창업초기 펀드 운용사 등
신청 제외 대상: □ (신청제한) 신청기관(또는 대표자)이 다음의 각 호에 해당되는 경우 신청 제한 - 국세 또는 지방세를 체납 중인 자(기업)(징수유예 포함) - 금융기관 등으로부터 채무불이행으로 규제중인 자(기업) - 한국신용정보원의“일반신용정보관리규약”에 따라 연체, 대위변제· 대지급, 부도, 관련인, 금융질서문란, 화의·법정관리·기업회생신청·청산절차 등 정보가 등록되어 있는 자(기업) - 신청일 현재 휴업중인 기업 - 중소벤처기업부 등 정부기관으로부터 지원사업 참여제한 또는 제재 중인 자(기업) - 사회적 물의를 일으킨 자(기업) 등 중소벤처기업진흥공단이 참여 신청을 제한할 정당한 사유가 있다고 인정하는 경우
창업 기간 조건: 1년미만,2년미만,3년미만,5년미만,7년미만,10년미만
대상 연령: 만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상
공고 내용: 유망 창업아이템 및 혁신기술을 보유한 청년창업자의 창업사업화 지원 및 창업초기(창업 3년 이내) 기업의 성장 가능성 확대를 위해 『창업성공패키지(청년창업사관학교) 지원사업』의 투자형(민간주도형) 운영사를 다음과 같이 모집 공고합니다.
모집 진행 여부: Y
모집 주체: 중소벤처기업진흥공단
주관 기관: 공공기관
담당 부서: 창업지원처",announcements,{'dummy': None}
24,"2026 벤처기업확인인증 사전진단 및 컨설팅 지원기업 모집
지원 분야: 사업화
지원 지역: 전국
신청 대상(요약): 일반기업,1인 창조기업
신청 대상(상세): - 올해 2026년에 벤처기업확인 인증을 준비하는 스타트업 - 벤처확인 신청을 준비하면서, 실질적인 서류 작성 방법과 현장 실사 대응 전략이 필요한 기업 - 정책자금 우대 및 정부 지원사업 참여 시 가점을 받기 위해 벤처 인증을 필요로 하는 기업 - 소득세·법인세 등의 세제 혜택을 고려하여 벤처기업 인증을 추진 중인 기업 - 창업 초기 단계로, 향후 벤처확인을 준비하고 있는 스타트업 대표자 - 이전에 벤처확인 심사에서 탈락했으나 재도전을 계획 중인 기업 - 업력 3년을 앞두고 벤처 인증 취득이 시급한 기업
신청 제외 대상: - 벤처기업에 포함되지 않는 업종 ( 일반 유흥 주점업, 무도 유흥 주점업, 기타 주점업, 블록체인 기반 암호화 자산 매매 및 중개업, 기타 사행시설 관리 운영업, 무도장 운영업) - 신청일 기준 회사 설립이 완료되지 않은 기업 (예비창업자) - 국제 또는 지방세 체납으로 규제 중인 자 - 공고 마감일 기준 휴업 중인 기업, 금융기관 등으로부터 채무불이행으로 규제 중인 자 또는 기업
창업 기간 조건: 1년미만,2년미만,3년미만,5년미만,7년미만,10년미만
대상 연령: 만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상
공고 내용: 벤처기업확인인증은 기업의 자금조달, 정부지원사업 참여 시 가점 확보, 세제 혜택 등 다양한 제도적 지원을 받을 수 있는 핵심 인증입니다. 벤처기업확인 맞춤형 진단평가를 통해 기업 경쟁력을 강화하고자 참여를 희망하시는 분은 아래 구글폼으로 신청해주시기 바랍니다. 사전진단 및 컨설팅은 무료로 진행되며，선발된 기업에게 개별 안내됩니다．
모집 진행 여부: Y
모집 주체: 주식회사 엠비즈플래닛
주관 기관: 민간
담당 부서: 혁신기술경영인증지원센터",announcements,{'dummy': None}
25,"2026년 북성로청년창업클러스터 입주기업 모집
지원 분야: 시설ㆍ공간ㆍ보육
지원 지역: 대구
신청 대상(요약): 일반기업,1인 창조기업
신청 대상(상세): ◦ 선발대상: 만 19세~39세 청년 창업가 (업력 7년 이내) ※ 창업기업은 공고일(2026년 1월 5일) 기준 업력 7년 이하의 기업 (개인사업자는 사업자등록일, 법인사업자는 법인설립등기일 기준) ※ 입주선정기업의 경우 협약 후 3개월 이내에 북성로청년창업클러스터를 본점으로 사업지 이전 및 등록을 완료하여야 함. ※ 상가 및 오피스 입주 희망 기업의 경우 고용 1인 이상이어야 함.
신청 제외 대상: 식음료 및 음식 등과 관련된 분야는 신청 불가
창업 기간 조건: 7년미만
대상 연령: 만 20세 이상 ~ 만 39세 이하
공고 내용: 2026 북성로 청년창업클러스터 입주기업 모집 대구광역시 중구청과 북성로일원 마을관리사회적협동조합이 운영하는 북성로 청년창업클러스터에서「북성로청년창업클러스터 입주기업 모집」에 참여할 청년 창업자를 다음과 같이 모집하오니, 역량 있는 청년분들의 많은 지원 바랍니다.
모집 진행 여부: Y
모집 주체: 북성로청년창업클러스터
주관 기관: 민간
담당 부서: 운영사무실",announcements,{'dummy': None}
26,"2026년 2차 중진공 안산 POST-BI센터 입주기업 모집
지원 분야: 시설ㆍ공간ㆍ보육
지원 지역: 경기
신청 대상(요약): 일반인,일반기업,1인 창조기업
신청 대상(상세): - 기술성과 사업성이 우수한 창업 후 7년 이내 기업 - 자체기술로 개발한 제품 보유, 자사 매출실적 증빙이 가능한 기업 - 일반BI 및 청년창업사관학교 졸업기업 우대 - 입주 1개월 이내 중진공 안산POST-BI센터에 본점 이전이 가능한 기업
신청 제외 대상: - 중소기업창업지원법 시행령 제4조(창업에서 제외되는 업종)에 해당하는 자 - 센터 입주 후 사업자등록증에 등록된 본사 주소를 중진공 안산 POST-BI 센터로 이전 불가능한자 - 중기부 산하 기관 및 센터에 입주중인 자 - 금융기관으로부터 불량거래자로 규제중인 자, 국세·지방세 체납중인 자 - 정부 지원사업 참여 제한 제재 중인 자 - 소음·진동·폐수·악취 등 환경공해업종 영위사업자
창업 기간 조건: 7년미만
대상 연령: 만 20세 이상 ~ 만 39세 이하,만 40세 이상
공고 내용: 중소벤처기업진흥공단(이하 중진공) 안산POST-BI센터에서는 유망 기술력을 보유한 중소기업 대상으로 기업 성장에 필요한 각종 지원을 통해 IPO를 지향하는 기업의 성장을 지원합니다. 창업 이후 도약을 희망하는 신규 입주기업을 아래와 같이 모집하오니 많은 관심과 참여 바랍니다.
모집 진행 여부: Y
모집 주체: 중진공 안산POST-BI센터
주관 기관: 민간
담당 부서: BI센터행정실",announcements,{'dummy': None}
27,"​​Building with a Global VC | 글로벌 VC와 함께 만드는 성장 (KR)
지원 분야: 행사ㆍ네트워크
지원 지역: 전국
신청 대상(요약): 청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업
신청 대상(상세): ​​​첫 VC 투자를 고민 중인 예비 창업자 ​​​글로벌 진출을 염두에 둔 초기 팀 스타트업 창업과 관련해 궁금한 누구나 참여 가능
신청 제외 대상: 없음
창업 기간 조건: 예비창업자,1년미만,2년미만
대상 연령: 만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상
공고 내용: 앤틀러코리아 온라인 웨비나 세션을 공고하오니 (예비)창업자들의 많은 참여 바랍니다.
모집 진행 여부: N
모집 주체: 앤틀러코리아
주관 기관: 공공기관
담당 부서: 프로그램",announcements,{'dummy': None}
28,"[남부여성발전센터 여성기업창업보육센터] 신규입주기업 모집(2026년 3월 입주)
지원 분야: 시설ㆍ공간ㆍ보육
지원 지역: 전국
신청 대상(요약): 일반인,일반기업,1인 창조기업
신청 대상(상세): 새로이 사업을 시작하려는 여성예비창업자 또는 사용신청일(입주예정일 2026.03.01.)을 기준으로 사업자등록을 한지 7년이 경과되지 아니한 여성창업자 * 사용신청일을 기준으로 1개월 이내에 남부여성발전센터로 사업자등록증 주소지 변경 필수(예비창업자의 경우 2개월 이내에 사업자등록 필수)
신청 제외 대상: 대리점 형태의 분점, 기술연구소 등의 부설시설, 조리가 필요한 음식관련 업종
창업 기간 조건: 예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만
대상 연령: 만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상
공고 내용: 창의적인 아이디어와 전문분야의 기술을 갖춘 여성창업자와 예비창업자지원을위해 서울특별시남부여성발전센터에서 운영하는여성기업창업보육센터에 입주할 기업을 다음과 같이 모집합니다.
모집 진행 여부: Y
모집 주체: 서울특별시남부여성발전센터
주관 기관: 공공기관
담당 부서: 여성기업창업보육센터",announcements,{'dummy': None}
29,"2026년 청년 창업·창직 지원사업 성장패키지 모집공고
지원 분야: 사업화
지원 지역: 충남
신청 대상(요약): 일반인,일반기업
신청 대상(상세): 2026년도 사업확장 계획이 있는 기업으로 평균 매출액 30억원 이내 기업 (생활업종) 음식, 숙박, 도소매, 서비스업, 제조업(생계형 적합 업종) (청년) 공고일 기준 19세 이상 39세 이하 (평균매출) 최근 3년간 평균 매출액 30억원 이내 (사업확장계획) - 추가개점 - 사업장 확장 및 이전 - 신규업종(사업다각화) - 시설투자 - 기타 사업 확장( 매출증대, 고용 창출, 사업 구조 고도화 등) ※자세한 사항은 사업 공고문을 확인 해주시길 바랍니다.
신청 제외 대상: 청년, 생활업종이 아니고 창업후 7년 이상인 기업으로 사업확장 계획이 없는 청년 기업
창업 기간 조건: 7년미만
대상 연령: 만 20세 이상 ~ 만 39세 이하
공고 내용: 충청남도 소재 청년사업가의 성장지원을 위해 청년 2026년 청년 창업·창직 지원사업 (생활업종) 성장패키지 지원자를 모집 공고합니다.
모집 진행 여부: Y
모집 주체: 충남신용보증재단
주관 기관: 공공기관
담당 부서: 창업성장지원부",announcements,{'dummy': None}
30,"2026 상반기 오렌지플래닛 정기모집(~1/20 14:00)
지원 분야: 시설ㆍ공간ㆍ보육
지원 지역: 전국
신청 대상(요약): 청소년,대학생,일반인,대학,연구기관,일반기업
신청 대상(상세): 2인 이상 스타트업(전 분야/전 단계)
창업 기간 조건: 예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만
대상 연령: 만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상
공고 내용: 오렌지플래닛에서 입주/투자 스타트업 모집을 다음과 같이 공고하오니 지원을 희망하는 2인 이상(전 분야/전 단계) 스타트업은 안내 따라 신청하기 바랍니다.
모집 진행 여부: Y
모집 주체: 오렌지플래닛 창업재단
주관 기관: 민간
담당 부서: 성장기획팀",announcements,{'dummy': None}
31,"2026년 청년 창업·창직 지원사업 도전패키지 모집공고
지원 분야: 사업화
지원 지역: 충남
신청 대상(요약): 일반인,일반기업
신청 대상(상세): 2026년 충청남도에서 생활업종 창업 예정인 청년 예비창업자 (생활업종) 음식, 숙박, 도소매, 서비스업, 제조업(생계형 적합 업종. 사업 공고문 참고) (청년) 공고일 기준 19세 이상 39세 이하 (예비창업자) 지원자 명의 개인, 법인 사업자가 없는 상태로 공고일 이후 창업한 업체는 예비창업자로 간주
신청 제외 대상: 이미 창업을 개시하였거나, 청년이 아닌자 또는 생활업종이 아닌 자는 신청 제외 대상
창업 기간 조건: 예비창업자,1년미만
대상 연령: 만 20세 이상 ~ 만 39세 이하
공고 내용: 2026년 충청남도에서 생활업종 창업 예정인 청년 예비창업자를 위한 청년 창업·창직 지원사업 도전패키지 지원사업을 모집공고 합니다. 많은 관심과 지원 부탁드립니다.
모집 진행 여부: Y
모집 주체: 충남신용보증재단
주관 기관: 공공기관
담당 부서: 창업성장지원부",announcements,{'dummy': None}
32,"2026년도 창업도약패키지(딥테크 특화형) 창업기업 모집공고
지원 분야: 사업화
지원 지역: 전국
신청 대상(요약): 일반기업
신청 대상(상세): 딥테크 5대 분야에 해당하는 창업 3년 초과 10년 이내 도약기 창업기업
신청 제외 대상: 공고문 내 '신청자격 및 요건' 참조
창업 기간 조건: 10년미만
대상 연령: 만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상
공고 내용: 딥테크 분야 도약기 창업기업의 성장과 도약을 지원하는 『2026년도 창업도약패키지(딥테크 특화형)』에 참여할 창업기업을 다음과 같이 모집공고 합니다.
모집 진행 여부: Y
모집 주체: 중소벤처기업부 장관
주관 기관: 공공기관
담당 부서: 초기도약실",announcements,{'dummy': None}
33,"2026 협성대학교 창업보육센터 비상근 멘토단 모집
지원 분야: 멘토링ㆍ컨설팅ㆍ교육
지원 지역: 전국
신청 대상(요약): 일반인,대학,연구기관,일반기업,1인 창조기업
신청 대상(상세): • 관련 분야 5년 이상 실무 경력자 또는 이에 준하는 전문성 보유자 • 창업기업 멘토링, 자문, 컨설팅, 강의 경험자
신청 제외 대상: ◊ 사업과 관련된 문제로, 형사 또는 민사로 소추된 이력이 있는 자 ◊ 이력·경력·자격 등 증빙자료를 미제출하거나 허위로 제출한 자 ◊ 동 사업 주관기관의 총괄책임자, 전담·겸직 인력으로 참여 중(예정)인 자 ◊ 동 사업을 수행 중(예정)인 입주기업 등 공정성을 저해할 우려가 있다고 인정되는 자 ◊ 기타 전담기관에서 참여제한의 사유가 있다고 판단한 자
창업 기간 조건: 7년미만,10년미만
대상 연령: 만 20세 이상 ~ 만 39세 이하,만 40세 이상
공고 내용: 협성대학교 창업보육센터에서는 초기 창업기업의 안정적인 성장과 사업화 역량 강화를 지원하기 위하여, 다음과 같이 비상근 멘토단을 모집하오니 관련 분야 전문가 여러분의 많은 참여를 바랍니다.
모집 진행 여부: Y
모집 주체: 협성대학교 창업보육센터
주관 기관: 교육기관
담당 부서: 창업보육센터",announcements,{'dummy': None}
